Key,Item Type,Publication Year,Author,Title,Publication Title,DOI,Date,Date Added,Date Modified,Pages,Issue,Volume,Publisher,Extra
268N2VTB,journalArticle,2021,"Panocchia, Nicola; D'ambrosio, Viola; Corti, Serafino; Presti, Eluisa Lo; Bertelli, Marco; Scattoni, Maria Luisa; Ghelma, Filippo","Covid-19 Pandemic, the Scarcity of Medical Resources, Community-Centred Medicine and Discrimination Against Persons with Disabilities",Journal of Medical Ethics,10.1136/medethics-2020-107198,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,362–366,6,47,,
ICA2NBHY,journalArticle,2021,"Schölin, Lisa; Connolly, Moira; Morgan, Graham; Dunlop, Laura; Deshpande, Mayura; Chopra, Arun",Limits of Remote Working: The Ethical Challenges in Conducting Mental Health Act Assessments During Covid-19,Journal of Medical Ethics,10.1136/medethics-2021-107273,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,603–607,9,47,,
2JZ4I8V9,journalArticle,2022,"Salam, Zoha; Nouvet, Elysee; Schwartz, Lisa",Reflections of Methodological and Ethical Challenges in Conducting Research During Covid-19 Involving Resettled Refugee Youth in Canada,Journal of Medical Ethics,10.1136/medethics-2021-107291,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,769–773,10,48,,
5X8LT9K4,journalArticle,2022,"Gyngell, Christopher; Savulescu, Julian",Ethics of Genomic Passports: Should the Genetically Resistant Be Exempted From Lockdowns and Quarantines?,Journal of Medical Ethics,10.1136/medethics-2021-107297,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,689–694,10,48,,
T4IYS6Y8,journalArticle,2021,"Gustavsson, Erik; Raaschou, Pauline; Lärfars, Gerd; Sandman, Lars; Juth, Niklas",Novel Drug Candidates Targeting Alzheimer?s Disease: Ethical Challenges with Identifying the Relevant Patient Population,Journal of Medical Ethics,10.1136/medethics-2021-107304,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,608–614,9,47,,
FB6HQDRC,journalArticle,2022,"Gómez-Vírseda, Carlos; Gastmans, Chris",Euthanasia in Persons with Advanced Dementia: A Dignity-Enhancing Care Approach,Journal of Medical Ethics,10.1136/medethics-2021-107308,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,907–914,11,48,,
9TZSYBNC,journalArticle,2022,"Chilanga, Catherine Chilute; Lysdahl, Kristin Bakke",Ethical Impact of Suboptimal Referrals on Delivery of Care in Radiology Department,Journal of Medical Ethics,10.1136/medethics-2021-107335,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,1020–1025,12,48,,
9P3J33WF,journalArticle,2023,"Blackler, Liz; Scharf, Amy E.; Matsoukas, Konstantina; Colletti, Michelle; Voigt, Louis P.",Call to Action: Empowering Patients and Families to Initiate Clinical Ethics Consultations,Journal of Medical Ethics,10.1136/medethics-2021-107426,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,240–243,4,49,,
YHCALDAS,journalArticle,2022,"Kempt, Hendrik; Nagel, Saskia K.","Responsibility, Second Opinions and Peer-Disagreement: Ethical and Epistemological Challenges of Using Ai in Clinical Diagnostic Contexts",Journal of Medical Ethics,10.1136/medethics-2021-107440,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,222–229,4,48,,
5LRWVAMZ,journalArticle,2021,"Mittelstadt, Brent",Near-Term Ethical Challenges of Digital Twins,Journal of Medical Ethics,10.1136/medethics-2021-107449,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,405–406,6,47,,
K8EKAW4I,journalArticle,2021,"Loh, Janina",?Represent Me: Please! Towards an Ethics of Digital Twins in Medicine?: Commentary,Journal of Medical Ethics,10.1136/medethics-2021-107451,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,412–412,6,47,,
8ZMZCA3W,journalArticle,2021,"Tretter, Max",Perspectives on Digital Twins and the (Im)Possibilities of Control,Journal of Medical Ethics,10.1136/medethics-2021-107460,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,410–411,6,47,,
2NB9YLQE,journalArticle,2022,"Ferrario, Andrea",Design Publicity of Black Box Algorithms: A Support to the Epistemic and Ethical Justifications of Medical Ai Systems,Journal of Medical Ethics,10.1136/medethics-2021-107482,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,492–494,7,48,,
CTJWWL7A,journalArticle,2021,"Norcliffe-Brown, Dominic; Brannan, Sophie; Davies, Martin; English, Veronica; Mussell, Rebecca; Sheather, Julian C.",Ethics Briefing,Journal of Medical Ethics,10.1136/medethics-2021-107507,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,441–442,6,47,,
S2GGDGHY,journalArticle,2023,"Kanazawa, John; Rawlings, Stephen A.; Hendrickx, Steven; Gianella, Sara; Concha-Garcia, Susanna; Taylor, Jeff; Kaytes, Andy; Patel, Hursch; Ndukwe, Samuel; Little, Susan J.; Smith, Davey; Dubé, Karine",Lessons Learned From the Last Gift Study: Ethical and Practical Challenges Faced While Conducting Hiv Cure-Related Research at the End of Life,Journal of Medical Ethics,10.1136/medethics-2021-107512,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,305–310,5,49,,
5VP2DYDC,journalArticle,2021,"Lupton, Deborah",Language Matters: The ?Digital Twin? Metaphor in Health and Medicine,Journal of Medical Ethics,10.1136/medethics-2021-107517,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,409–409,6,47,,
ADY4PWTN,journalArticle,2022,"Braun, Matthias",Ethics of Digital Twins: Four Challenges,Journal of Medical Ethics,10.1136/medethics-2021-107675,2022,2023-11-06 14:09:47,2023-11-06 14:09:47,579–580,9,48,,
3EQSH9IV,journalArticle,2023,"Ganta, Teja; Appel, Jacob M.; Genes, Nicholas",Patient Portal Access for Caregivers of Adult and Geriatric Patients: Reframing the Ethics of Digital Patient Communication,Journal of Medical Ethics,10.1136/medethics-2021-107759,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,156–159,3,49,,
58PH73A7,journalArticle,2021,"Eriksdotter, Maria",Commentary to ?Novel Drug Candidates Targeting Alzheimer?s Disease: Ethical Challenges with Identifying the Relevant Patient Population?,Journal of Medical Ethics,10.1136/medethics-2021-107800,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,617–617,9,47,,
GZYMAFZI,journalArticle,2023,"Murphy, Nicholas; Weijer, Charles; Debicki, Derek; Laforge, Geoffrey; Norton, Loretta; Gofton, Teneille; Slessarev, Marat",Ethics of Non-Therapeutic Research on Imminently Dying Patients in the Intensive Care Unit,Journal of Medical Ethics,10.1136/medethics-2021-107953,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,311–318,5,49,,
UK486RDQ,journalArticle,2023,"Ignatowicz, Agnieszka; Slowther, Anne Marie; Bassford, Christopher; Griffiths, Frances; Johnson, Samantha; Rees, Karen",Evaluating Interventions to Improve Ethical Decision Making in Clinical Practice: A Review of the Literature and Reflections on the Challenges Posed,Journal of Medical Ethics,10.1136/medethics-2021-107966,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,136–142,2,49,,
8E9G6PGB,journalArticle,2022,"Duckett, Stephen",Challenges of Economic Evaluation in Rare Diseases,Journal of Medical Ethics,10.1136/medethics-2021-108089,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,93–94,2,48,,
9DYKUA9H,journalArticle,2022,"McMillan, John",Trust and Medical Ethics,Journal of Medical Ethics,10.1136/medethics-2022-108199,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,153–153,3,48,,
DXV5ZHQC,journalArticle,2022,"Jongsma, Karin Rolanda; Sand, Martin",Agree to Disagree: The Symmetry of Burden of Proof in Human?Ai Collaboration,Journal of Medical Ethics,10.1136/medethics-2022-108242,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,230–231,4,48,,
76DQY7HQ,journalArticle,2022,"Luxton, David D.",Ai Decision-Support: A Dystopian Future of Machine Paternalism?,Journal of Medical Ethics,10.1136/medethics-2022-108243,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,232–233,4,48,,
NEYMFYQ4,journalArticle,2022,"Lang, Benjamin H.",Are Physicians Requesting a Second Opinion Really Engaging in a Reason-Giving Dialectic? Normative Questions on the Standards for Second Opinions and Ai,Journal of Medical Ethics,10.1136/medethics-2022-108246,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,234–235,4,48,,
ZXHJMZ5D,journalArticle,2022,"Fritz, Zoë","When the Frameworks Don?T Work: Data Protection, Trust and Artificial Intelligence",Journal of Medical Ethics,10.1136/medethics-2022-108263,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,213–214,4,48,,
BVQF8PAC,journalArticle,2022,"Farina, Lydia","Sven Nyholm, Humans and Robots; Ethics, Agency and Anthropomorphism",Journal of Moral Philosophy,10.1163/17455243-19020007,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,221–224,2,19,,
FQK7NVDZ,journalArticle,2023,"Oosterum, Kyle van","The Political Philosophy of Ai: An Introduction, Written by Mark Coeckelbergh",Journal of Moral Philosophy,10.1163/17455243-20030012,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,378–381,3-4,20,,
5QL8NYG9,journalArticle,2023,"Garrison, Jim","Hickman, Buddhism, and Algorithmic Technology",Contemporary Pragmatism,10.1163/18758185-bja10064,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,118–139,1-2,20,,
CSIHX28C,journalArticle,2021,"Hoven, Jeroen van den; Bolte, John; Stone, Taylor; Robbins, Holly",Legibility as a Design Principle: Surfacing Values in Sensing Technologies,"Science, Technology, and Human Values",10.1177/0162243920975488,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,1104–1135,5,46,,Publisher: Sage Publications
6WVQPFEH,journalArticle,2022,"Khedmatgozar, Hamid Reza; Sharifzadeh, Rahman; Namdarian, Leila",Ethics in Science and Technology Policy-Making: A Proposed Normative Framework,"Bulletin of Science, Technology and Society",10.1177/02704676221137307,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,117–132,4,42,,Publisher: SAGE Publications
NXXHV68R,journalArticle,2023,"Horrell, David G.",The Ethical Challenge of Decolonisation and the Future of New Testament Studies,Studies in Christian Ethics,10.1177/09539468221131276,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,36–57,1,36,,Publisher: SAGE Publications
VXW222HN,journalArticle,2023,"Malcolm, Hannah",Response to ?the Ethical Challenge of Decolonisation and the Future of New Testament Studies?,Studies in Christian Ethics,10.1177/09539468221137666,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,58–61,1,36,,Publisher: SAGE Publications
W9MRLVAF,journalArticle,2023,"Burdett, Michael Stephen",Proximate and Ultimate Concerns in Christian Ethical Responses to Artificial Intelligence,Studies in Christian Ethics,10.1177/09539468231180135,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,620–641,3,36,,
LXQHQN4E,journalArticle,2021,"Wald, Hedy S.; Monteverde, Settimio",Covid-19 Era Healthcare Ethics Education: Cultivating Educational and Moral Resilience,Nursing Ethics,10.1177/0969733020976188,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,58–65,1,28,,
WLGIGKTB,journalArticle,2021,"Karakachian, Angela; Colbert, Alison; Hupp, Diane; Berger, Rachel",Caring for Victims of Child Maltreatment: Pediatric Nurses? Moral Distress and Burnout,Nursing Ethics,10.1177/0969733020981760,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,687–703,5,28,,
IFAGINQN,journalArticle,2022,"Magelssen, Morten; Karlsen, Heidi",Clinical Ethics Committees in Nursing Homes: What Good Can They Do? Analysis of a Single Case Consultation,Nursing Ethics,10.1177/09697330211003269,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,94–103,1,29,,
PSQ3R6GW,journalArticle,2022,"Jansen, Trine-Lise; Hem, Marit Helene; Danbolt, Lars Johan; Hanssen, Ingrid",Coping with Moral Distress on Acute Psychiatric Wards: A Qualitative Study,Nursing Ethics,10.1177/09697330211010246,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,171–180,1,29,,
W227JSJ9,journalArticle,2022,"Maluwa, Veronica Mary; Maluwa, Alfred Ochanza; Mwalabu, Gertrude; Msiska, Gladys",Assessment of Ethical Competence Among Clinical Nurses in Health Facilities,Nursing Ethics,10.1177/09697330211010259,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,181–193,1,29,,
LXHXP3CB,journalArticle,2022,"Hanssen, Ingrid; Mkhonto, Flora M.; Øieren, Hilde; Sengane, Malmsey L. M.; Sørensen, Anne Lene; Tran, Phuong Thai Minh",Pre-Decision Regret Before Transition of Dependents with Severe Dementia to Long-Term Care,Nursing Ethics,10.1177/09697330211015339,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,344–355,2,29,,
YGLTSADK,journalArticle,2022,"Storaker, Anne; Heggestad, Anne Kari Tolo; eteren, Berit S\a",Ethical Challenges and Lack of Ethical Language in Nurse Leadership,Nursing Ethics,10.1177/09697330211022415,2022,2023-11-06 14:09:47,2023-11-06 14:09:47,1372–1385,6,29,,
46SW4Y56,journalArticle,2022,"Zhou, Jinyi; Zhang, Ke-fu",Effect of Ethical Nurse Leaders on Subordinates During Pandemics,Nursing Ethics,10.1177/09697330211030673,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,304–316,2,29,,
7I3E7Y74,journalArticle,2022,"Palacios-Ceña, Domingo; Velarde-García, Juan Francisco; Espejo, Marta Mas; González-Hervías, Raquel; Álvarez-Embarba, Beatriz; Rodríguez-García, Marta; Oliva-Fernández, Oscar; González-Sanz, Pilar; Moro-López-Menchero, Paloma; Fernández-de-las-Peñas, César; Cachón-Pérez, Jose Miguel",Ethical Challenges During the Covid-19 Pandemic: Perspectives of Nursing Students,Nursing Ethics,10.1177/09697330211030676,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,264–279,2,29,,
AAH6KLSL,journalArticle,2022,"Muñoz-Rubilar, C. Amparo; Carrillos, Carolina Pezoa; Mundal, Ingunn Pernille; Cuevas, Carlos De las; Lara-Cabrera, Mariela Loreto",The Duty to Care and Nurses? Well-Being During a Pandemic,Nursing Ethics,10.1177/09697330211041746,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,527–539,3,29,,
R466WN7R,journalArticle,2022,"Rhéaume, Ann; Breau, Myriam; Boudreau, Stéphanie",A Critical Incident Study of Icu Nurses During the Covid-19 Pandemic,Nursing Ethics,10.1177/09697330211043270,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,317–329,2,29,,
6DSS9U7X,journalArticle,2022,"Moore, Dorothy James; Dawkins, Denise; Hampton, Michelle DeCoux; McNiesh, Susan",Experiences of Critical Care Nurses During the Early Months of the Covid-19 Pandemic,Nursing Ethics,10.1177/09697330211043273,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,540–551,3,29,,
7W2D7NRL,journalArticle,2022,"Kjelsvik, Marianne; Sekse, Ragnhild J. T.; Aasen, Elin M.; Gjengedal, Eva","Viewing the Image? Ultrasound Examination During Abortion Preparations, Ethical Challenges",Nursing Ethics,10.1177/09697330211051009,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,511–522,2,29,,
JML4HWG5,journalArticle,2022,"Dogan, Elisabeth Irene Karlsen; Terragni, Laura; Raustøl, Anne",Human Rights and Nutritional Care in Nurse Education: Lessons Learned,Nursing Ethics,10.1177/09697330211057226,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,915–926,4,29,,
4KEIILMR,journalArticle,2022,"Hine, Christine; Nilforooshan, Ramin; Barnaghi, Payam",Ethical Considerations in Design and Implementation of Home-Based Smart Care for Dementia,Nursing Ethics,10.1177/09697330211062980,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,1035–1046,4,29,,
RJ3LW7EM,journalArticle,2022,"Aydın, Mesiya; Avci, \ Ilknur Aydın; Kulaka\cc, Özen",Nurses as the Leading Fighters During the Covid-19 Pandemic: Self-Transcendence,Nursing Ethics,10.1177/09697330211065848,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,802–818,4,29,,
8C58VESM,journalArticle,2021,"Lamb, Christina; Pesut, Barbara",Conscience and Conscientious Objection in Nursing: A Personalist Bioethics Approach,Nursing Ethics,10.1177/0969733021996037,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,1319–1328,7-8,28,,
CTVV9NXV,journalArticle,2022,"Honkavuo, Leena",Midwifery Students' Experiences of Support for Ethical Competence,Nursing Ethics,10.1177/0969733021999773,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,145–156,1,29,,
L2BIJ3IT,journalArticle,2022,"McAloon, Toni; Coates, Vivien; Fitzsimons, Donna",Duty of Care Trumps Utilitarianism in Multi-Professional Obesity Management Decisions,Nursing Ethics,10.1177/09697330221075764,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,1401–1414,6,29,,
SBJTVEGB,journalArticle,2022,"Raja, Moonika; Uhrenfeldt, Lisbeth; Galvin, Kathleen T.; Kymre, Ingjerd G.",Older Adults? Sense of Dignity in Digitally Led Healthcare,Nursing Ethics,10.1177/09697330221095140,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,1518–1529,6,29,,
XQV5NRGD,journalArticle,2022,"Blackler, Liz; Scharf, Amy E.; Chin, Martin; Voigt, Louis P.",Is There a Role for Ethics in Addressing Healthcare Incivility?,Nursing Ethics,10.1177/09697330221105630,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,1466–1475,6,29,,
NHUP2MXD,journalArticle,2023,"Hillestad, A. H.; Rokstad, A. M. M.; Tretteteig, S.; Julnes, S. G.; Lichtwarck, B.; Eriksen, S.",Nurses? Ethical Challenges When Providing Care in Nursing Homes During the Covid-19 Pandemic,Nursing Ethics,10.1177/09697330221105631,2023,2023-11-06 14:10:23,2023-11-06 14:10:23,32–45,1,30,,
KHUMG2K2,journalArticle,2022,"Frank, Catharina; Holmberg, Mats; Jernby, Elin Ekestubbe; Hansen, Annika Sevandersson; Bremer, Anders",Older Patients? Autonomy When Cared for at Emergency Departments,Nursing Ethics,10.1177/09697330221105637,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,1266–1279,5,29,,
ZI4PW52C,journalArticle,2022,"Stievano, Alessandro; Mynttinen, Mari; Rocco, Gennaro; Kangasniemi, Mari",Public Health Nurses? Professional Dignity: An Interview Study in Finland,Nursing Ethics,10.1177/09697330221107143,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,1503–1517,6,29,,
NHICEHHG,journalArticle,2022,"Chan, Helen Y. L.; Zhao, Ya-Yi; Liu, Li; Chong, Yuen-Yu; Cheng, Ho-Yu; Chien, Wai-Tong",Ethical Challenges Experienced by Care Home Staff During Covid-19 Pandemic,Nursing Ethics,10.1177/09697330221111446,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,1750–1760,7-8,29,,
GTM96K24,journalArticle,2023,"Momeni, Maryam; Khatooni, Marzieh",Nurses' Professional Commitment in Covid-19 Crisis: A Qualitative Study,Nursing Ethics,10.1177/09697330221114339,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,449–461,3,30,,
YDPPTZFK,journalArticle,2023,"Primc, Nadia; Schwabe, Sven; Poeck, Juliane; Günther, Andreas; Hasseler, Martina; Rubeis, Giovanni",A Typology of Nurses' Interaction with Relatives in Emergency Situations,Nursing Ethics,10.1177/09697330221128902,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,232–244,2,30,,
E22T6SU5,journalArticle,2023,"Yucen, Weng; Min, Chen",Ethical Value and Challenges of Long-Term Care Insurance,Nursing Ethics,10.1177/09697330221128905,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,222–231,2,30,,
ZIBNAC86,journalArticle,2023,"Yang, Qingqing; Zheng, Zhihui; Pang, Shuqin; Wu, Yilong; Liu, Jujuan; Zhang, Jiahui; Qiu, Xiahua; Huang, Yufeng; Xu, Jia; Xie, Liyue",Clinical Nurse Adherence to Professional Ethics: A Grounded Theory,Nursing Ethics,10.1177/09697330221130594,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,197–209,2,30,,
7ZUM8BQ9,journalArticle,2023,"Zali, Mahnaz; Rahmani, Azad; Powers, Kelly; Hassankhani, Hadi; Namdar-Areshtanab, Hossein; Gilani, Neda",Nurses? Experiences of Ethical and Legal Issues in Post-Resuscitation Care: A Qualitative Content Analysis,Nursing Ethics,10.1177/09697330221133521,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,245–257,2,30,,
SCV2EVVX,journalArticle,2023,"Vatne, May Elise; aden, Dagfinn N\a; Lohne, Vibeke",Caring for Family Members Following Suicide: Professionals? Experiences of Responsibility,Nursing Ethics,10.1177/09697330221136631,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,394–407,3,30,,
